venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2024,conf/icml/icml2024,,Training Greedy Policy for Proposal Batch Selection in Expensive Multi-Objective Combinatorial Optimization.,Deokjae Lee; Hyun Oh Song; Kyunghyun Cho,,0,https://openreview.net/forum?id=jP8mf34iCW,
icml,2024,conf/icml/icml2024,,Self-Consistency Training for Density-Functional-Theory Hamiltonian Prediction.,He Zhang; Chang Liu; Zun Wang; Xinran Wei; Siyuan Liu; Nanning Zheng; Bin Shao; Tie-Yan Liu,,0,https://openreview.net/forum?id=Vw4Yar2fmW,
icml,2024,conf/icml/icml2024,,Reducing Balancing Error for Causal Inference via Optimal Transport.,Yuguang Yan; Hao Zhou; Zeqin Yang; Weilin Chen; Ruichu Cai; Zhifeng Hao,,0,https://openreview.net/forum?id=GktjBAGgo4,
icml,2024,conf/icml/icml2024,,Mean-field Analysis on Two-layer Neural Networks from a Kernel Perspective.,Shokichi Takakura; Taiji Suzuki,,0,https://openreview.net/forum?id=mphq2jMFLZ,
icml,2024,conf/icml/icml2024,,Bias of Stochastic Gradient Descent or the Architecture: Disentangling the Effects of Overparameterization of Neural Networks.,Amit Peleg; Matthias Hein,,0,https://openreview.net/forum?id=znz261CQK7,
icml,2024,conf/icml/icml2024,,DiNADO: Norm-Disentangled Neurally-Decomposed Oracles for Controlling Language Models.,Sidi Lu; Wenbo Zhao; Chenyang Tao; Arpit Gupta; Shanchan Wu; Tagyoung Chung; Nanyun Peng,,0,https://openreview.net/forum?id=pvg1OdUtDQ,
icml,2024,conf/icml/icml2024,,Modular Learning of Deep Causal Generative Models for High-dimensional Causal Inference.,Md. Musfiqur Rahman; Murat Kocaoglu,,0,https://openreview.net/forum?id=bOhzU7NpTB,
icml,2024,conf/icml/icml2024,,MOMENT: A Family of Open Time-series Foundation Models.,Mononito Goswami; Konrad Szafer; Arjun Choudhry; Yifu Cai; Shuo Li; Artur Dubrawski,,0,https://openreview.net/forum?id=FVvf69a5rx,
icml,2024,conf/icml/icml2024,,Observable Propagation: Uncovering Feature Vectors in Transformers.,Jacob Dunefsky; Arman Cohan,,0,https://openreview.net/forum?id=ETNx4SekbY,
icml,2024,conf/icml/icml2024,,Towards Compositionality in Concept Learning.,Adam Stein; Aaditya Naik; Yinjun Wu; Mayur Naik; Eric Wong,,0,https://openreview.net/forum?id=upO8FUwf92,
icml,2024,conf/icml/icml2024,,Better & Faster Large Language Models via Multi-token Prediction.,Fabian Gloeckle; Badr Youbi Idrissi; Baptiste Rozière; David Lopez-Paz; Gabriel Synnaeve,,0,https://openreview.net/forum?id=pEWAcejiU2,
icml,2024,conf/icml/icml2024,,S2IP-LLM: Semantic Space Informed Prompt Learning with LLM for Time Series Forecasting.,Zijie Pan; Yushan Jiang; Sahil Garg; Anderson Schneider; Yuriy Nevmyvaka; Dongjin Song,,0,https://openreview.net/forum?id=qwQVV5R8Y7,
icml,2024,conf/icml/icml2024,,Explaining Graph Neural Networks via Structure-aware Interaction Index.,Ngoc Bui; Hieu Trung Nguyen; Viet Anh Nguyen; Rex Ying,,0,https://openreview.net/forum?id=2T00oYk54P,
icml,2024,conf/icml/icml2024,,"Kernel Debiased Plug-in Estimation: Simultaneous, Automated Debiasing without Influence Functions for Many Target Parameters.",Brian Cho; Yaroslav Mukhin; Kyra Gan; Ivana Malenica,,0,https://openreview.net/forum?id=vq7ITv8a49,
icml,2024,conf/icml/icml2024,,The Computational Complexity of Finding Second-Order Stationary Points.,Andreas Kontogiannis; Vasilis Pollatos; Sotiris Kanellopoulos; Panayotis Mertikopoulos; Aris Pagourtzis; Ioannis Panageas,,0,https://openreview.net/forum?id=t8WDBcegae,
icml,2024,conf/icml/icml2024,,Exact Soft Analytical Side-Channel Attacks using Tractable Circuits.,Thomas Wedenig; Rishub Nagpal; Gaëtan Cassiers; Stefan Mangard; Robert Peharz,,0,https://openreview.net/forum?id=0mklK4h0rX,
icml,2024,conf/icml/icml2024,,Training-Free Long-Context Scaling of Large Language Models.,Chenxin An; Fei Huang; Jun Zhang; Shansan Gong; Xipeng Qiu; Chang Zhou; Lingpeng Kong,,0,https://openreview.net/forum?id=If4xW9vF7U,
icml,2024,conf/icml/icml2024,,Winner-takes-all learners are geometry-aware conditional density estimators.,Victor Letzelter; David Perera; Cédric Rommel; Mathieu Fontaine; Slim Essid; Gaël Richard; Patrick Pérez,,0,https://openreview.net/forum?id=SAbL40d8A4,
icml,2024,conf/icml/icml2024,,TabLog: Test-Time Adaptation for Tabular Data Using Logic Rules.,Weijieying Ren; Xiaoting Li; Huiyuan Chen; Vineeth Rakesh; Zhuoyi Wang; Mahashweta Das; Vasant G. Honavar,,0,https://openreview.net/forum?id=LZeixIvQcB,
icml,2024,conf/icml/icml2024,,Semantically-correlated memories in a dense associative model.,Thomas F. Burns,,0,https://openreview.net/forum?id=l0OGoZPZuC,
icml,2024,conf/icml/icml2024,,How Deep Do We Need: Accelerating Training and Inference of Neural ODEs via Control Perspective.,Keyan Miao; Konstantinos Gatsis,,0,https://openreview.net/forum?id=f6QenZyyeP,
icml,2024,conf/icml/icml2024,,Tandem Transformers for Inference Efficient LLMs.,Aishwarya P. S.; Pranav Ajit Nair; Yashas Samaga; Toby Boyd; Sanjiv Kumar; Prateek Jain; Praneeth Netrapalli,,0,https://openreview.net/forum?id=TN3fi7dwPo,
icml,2024,conf/icml/icml2024,,Physics and Lie symmetry informed Gaussian processes.,David Dalton; Dirk Husmeier; Hao Gao,,0,https://openreview.net/forum?id=1V50J0emll,
icml,2024,conf/icml/icml2024,,Graph Structure Extrapolation for Out-of-Distribution Generalization.,Xiner Li; Shurui Gui; Youzhi Luo; Shuiwang Ji,,0,https://openreview.net/forum?id=Xgrey8uQhr,
icml,2024,conf/icml/icml2024,,Should we be going MAD? A Look at Multi-Agent Debate Strategies for LLMs.,Andries P. Smit; Nathan Grinsztajn; Paul Duckworth; Thomas D. Barrett; Arnu Pretorius,,0,https://openreview.net/forum?id=CrUmgUaAQp,
icml,2024,conf/icml/icml2024,,Optimal Transport for Structure Learning Under Missing Data.,Vy Vo; He Zhao; Trung Le; Edwin V. Bonilla; Dinh Phung,,0,https://openreview.net/forum?id=09Robz3Ppy,
icml,2024,conf/icml/icml2024,,A3S: A General Active Clustering Method with Pairwise Constraints.,Xun Deng; Junlong Liu; Han Zhong; Fuli Feng; Chen Shen; Xiangnan He; Jieping Ye; Zheng Wang,,0,https://openreview.net/forum?id=c18noxRh3X,
icml,2024,conf/icml/icml2024,,Deep Regression Representation Learning with Topology.,Shihao Zhang; Kenji Kawaguchi; Angela Yao,,0,https://openreview.net/forum?id=HbdeEGVfEN,
icml,2024,conf/icml/icml2024,,Rethinking Momentum Knowledge Distillation in Online Continual Learning.,Nicolas Michel; Maorong Wang; Ling Xiao; Toshihiko Yamasaki,,0,https://openreview.net/forum?id=UW5nO9NGjt,
icml,2024,conf/icml/icml2024,,Learning-Efficient Yet Generalizable Collaborative Filtering for Item Recommendation.,Yuanhao Pu; Xiaolong Chen; Xu Huang; Jin Chen; Defu Lian; Enhong Chen,,0,https://openreview.net/forum?id=D5IRvFF1lN,
icml,2024,conf/icml/icml2024,,SelMatch: Effectively Scaling Up Dataset Distillation via Selection-Based Initialization and Partial Updates by Trajectory Matching.,Yongmin Lee; Hye Won Chung,,0,https://openreview.net/forum?id=pTFud6SetK,
icml,2024,conf/icml/icml2024,,Reinforcement Learning and Regret Bounds for Admission Control.,Lucas Weber; Ana Busic; Jiamin Zhu,,0,https://openreview.net/forum?id=Vdr87ZUfnl,
icml,2024,conf/icml/icml2024,,AST-T5: Structure-Aware Pretraining for Code Generation and Understanding.,Linyuan Gong; Mostafa Elhoushi; Alvin Cheung,,0,https://openreview.net/forum?id=cBWVJh5Fvf,
icml,2024,conf/icml/icml2024,,Complexity Matters: Feature Learning in the Presence of Spurious Correlations.,Guanwen Qiu; Da Kuang; Surbhi Goel,,0,https://openreview.net/forum?id=0tuwdgBiSN,
icml,2024,conf/icml/icml2024,,Is Epistemic Uncertainty Faithfully Represented by Evidential Deep Learning Methods?,Mira Jürgens; Nis Meinert; Viktor Bengs; Eyke Hüllermeier; Willem Waegeman,,0,https://openreview.net/forum?id=mxjB0LIgpT,
icml,2024,conf/icml/icml2024,,State-Free Inference of State-Space Models: The *Transfer Function* Approach.,Rom N. Parnichkun; Stefano Massaroli; Alessandro Moro; Jimmy T. H. Smith; Ramin M. Hasani; Mathias Lechner; Qi An; Christopher Ré; Hajime Asama; Stefano Ermon; Taiji Suzuki; Michael Poli; Atsushi Yamashita,,0,https://openreview.net/forum?id=DwwI9L67B5,
icml,2024,conf/icml/icml2024,,Understanding Heterophily for Graph Neural Networks.,Junfu Wang; Yuanfang Guo; Liang Yang; Yunhong Wang,,0,https://openreview.net/forum?id=wK9RvVmi7u,
icml,2024,conf/icml/icml2024,,Mitigating Catastrophic Forgetting in Online Continual Learning by Modeling Previous Task Interrelations via Pareto Optimization.,Yichen Wu; Hong Wang; Peilin Zhao; Yefeng Zheng; Ying Wei; Long-Kai Huang,,0,https://openreview.net/forum?id=olbTrkWo1D,
icml,2024,conf/icml/icml2024,,Implicit Bias of Policy Gradient in Linear Quadratic Control: Extrapolation to Unseen Initial States.,Noam Razin; Yotam Alexander; Edo Cohen-Karlik; Raja Giryes; Amir Globerson; Nadav Cohen,,0,https://openreview.net/forum?id=XT6iF8FDZx,
icml,2024,conf/icml/icml2024,,On the Hardness of Probabilistic Neurosymbolic Learning.,Jaron Maene; Vincent Derkinderen; Luc De Raedt,,0,https://openreview.net/forum?id=vxPmrxKe0J,
icml,2024,conf/icml/icml2024,,Neural Collapse in Multi-label Learning with Pick-all-label Loss.,Pengyu Li; Xiao Li; Yutong Wang; Qing Qu,,0,https://openreview.net/forum?id=y8NevOhrnW,
icml,2024,conf/icml/icml2024,,Error Feedback Can Accurately Compress Preconditioners.,Ionut-Vlad Modoranu; Aleksei Kalinov; Eldar Kurtic; Elias Frantar; Dan Alistarh,,0,https://openreview.net/forum?id=OJTKlubFk1,
icml,2024,conf/icml/icml2024,,CARTE: Pretraining and Transfer for Tabular Learning.,Myung Jun Kim; Léo Grinsztajn; Gaël Varoquaux,,0,https://openreview.net/forum?id=9kArQnKLDp,
icml,2024,conf/icml/icml2024,,On the Recoverability of Causal Relations from Temporally Aggregated I.I.D. Data.,Shunxing Fan; Mingming Gong; Kun Zhang,,0,https://openreview.net/forum?id=bZNH0SU37Y,
icml,2024,conf/icml/icml2024,,Be Your Own Neighborhood: Detecting Adversarial Examples by the Neighborhood Relations Built on Self-Supervised Learning.,Zhiyuan He; Yijun Yang; Pin-Yu Chen; Qiang Xu; Tsung-Yi Ho,,0,https://openreview.net/forum?id=S4LqI6CcJ3,
icml,2024,conf/icml/icml2024,,On The Complexity of First-Order Methods in Stochastic Bilevel Optimization.,Jeongyeol Kwon; Dohyun Kwon; Hanbaek Lyu,,0,https://openreview.net/forum?id=OQ97v7uRGc,
icml,2024,conf/icml/icml2024,,Agnostic Interactive Imitation Learning: New Theory and Practical Algorithms.,Yichen Li; Chicheng Zhang,,0,https://openreview.net/forum?id=WCwxFM7n5S,
icml,2024,conf/icml/icml2024,,Loss Shaping Constraints for Long-Term Time Series Forecasting.,Ignacio Hounie; Javier Porras-Valenzuela; Alejandro Ribeiro,,0,https://openreview.net/forum?id=9CCoVyFuEp,
icml,2024,conf/icml/icml2024,,Energy-Guided Diffusion Sampling for Offline-to-Online Reinforcement Learning.,Xu-Hui Liu; Tian-Shuo Liu; Shengyi Jiang; Ruifeng Chen; Zhilong Zhang; Xinwei Chen; Yang Yu,,0,https://openreview.net/forum?id=hunSEjeCPE,
icml,2024,conf/icml/icml2024,,Stabilizing Policy Gradients for Stochastic Differential Equations via Consistency with Perturbation Process.,Xiangxin Zhou; Liang Wang; Yichi Zhou,,0,https://openreview.net/forum?id=ytz2naZoDB,
icml,2024,conf/icml/icml2024,,Predicting Lagrangian Multipliers for Mixed Integer Linear Programs.,Francesco Demelas; Joseph Le Roux; Mathieu Lacroix; Axel Parmentier,,0,https://openreview.net/forum?id=aZnZOqUOHq,
icml,2024,conf/icml/icml2024,,Sampling-based Multi-dimensional Recalibration.,Youngseog Chung; Ian Char; Jeff Schneider,,0,https://openreview.net/forum?id=iJWeK2snMH,
icml,2024,conf/icml/icml2024,,Privacy Profiles for Private Selection.,Antti Koskela; Rachel Redberg; Yu-Xiang Wang,,0,https://openreview.net/forum?id=hgHQvrvwH9,
icml,2024,conf/icml/icml2024,,Restoring balance: principled under/oversampling of data for optimal classification.,Emanuele Loffredo; Mauro Pastore; Simona Cocco; Rémi Monasson,,0,https://openreview.net/forum?id=rHylzxK3HU,
icml,2024,conf/icml/icml2024,,From Words to Actions: Unveiling the Theoretical Underpinnings of LLM-Driven Autonomous Systems.,Jianliang He; Siyu Chen; Fengzhuo Zhang; Zhuoran Yang,,0,https://openreview.net/forum?id=qkhbyDqlNI,
icml,2024,conf/icml/icml2024,,Generalist Equivariant Transformer Towards 3D Molecular Interaction Learning.,Xiangzhe Kong; Wenbing Huang; Yang Liu,,0,https://openreview.net/forum?id=dWxb80a0TW,
icml,2024,conf/icml/icml2024,,ReLUs Are Sufficient for Learning Implicit Neural Representations.,Joseph Shenouda; Yamin Zhou; Robert D. Nowak,,0,https://openreview.net/forum?id=srejp9uOx7,
icml,2024,conf/icml/icml2024,,Larimar: Large Language Models with Episodic Memory Control.,Payel Das; Subhajit Chaudhury; Elliot Nelson; Igor Melnyk; Sarathkrishna Swaminathan; Sihui Dai; Aurélie C. Lozano; Georgios Kollias; Vijil Chenthamarakshan; Jirí Navrátil; Soham Dan; Pin-Yu Chen,,0,https://openreview.net/forum?id=t8mt4YrPsq,
icml,2024,conf/icml/icml2024,,Roping in Uncertainty: Robustness and Regularization in Markov Games.,Jeremy McMahan; Giovanni Artiglio; Qiaomin Xie,,0,https://openreview.net/forum?id=y6y2HauOpR,
icml,2024,conf/icml/icml2024,,Neuro-Symbolic Temporal Point Processes.,Yang Yang; Chao Yang; Boyang Li; Yinghao Fu; Shuang Li,,0,https://openreview.net/forum?id=HDrXBr26UI,
icml,2024,conf/icml/icml2024,,On the Trajectory Regularity of ODE-based Diffusion Sampling.,Defang Chen; Zhenyu Zhou; Can Wang; Chunhua Shen; Siwei Lyu,,0,https://openreview.net/forum?id=H86WzfH5N1,
icml,2024,conf/icml/icml2024,,Chain-of-Thought Predictive Control.,Zhiwei Jia; Vineet Thumuluri; Fangchen Liu; Linghao Chen; Zhiao Huang; Hao Su,,0,https://openreview.net/forum?id=9xUpLGAOy9,
icml,2024,conf/icml/icml2024,,HALC: Object Hallucination Reduction via Adaptive Focal-Contrast Decoding.,Zhaorun Chen; Zhuokai Zhao; Hongyin Luo; Huaxiu Yao; Bo Li; Jiawei Zhou,,0,https://openreview.net/forum?id=EYvEVbfoDp,
icml,2024,conf/icml/icml2024,,RVI-SAC: Average Reward Off-Policy Deep Reinforcement Learning.,Yukinari Hisaki; Isao Ono,,0,https://openreview.net/forum?id=xB6YJZOKyT,
icml,2024,conf/icml/icml2024,,An Iterative Min-Min Optimization Method for Sparse Bayesian Learning.,Yasen Wang; Junlin Li; Zuogong Yue; Ye Yuan,,0,https://openreview.net/forum?id=69RewQwWA9,
icml,2024,conf/icml/icml2024,,Let Go of Your Labels with Unsupervised Transfer.,Artyom Gadetsky; Yulun Jiang; Maria Brbic,,0,https://openreview.net/forum?id=RZHRnnGcEx,
icml,2024,conf/icml/icml2024,,Stability and Multigroup Fairness in Ranking with Uncertain Predictions.,Siddartha Devic; Aleksandra Korolova; David Kempe; Vatsal Sharan,,0,https://openreview.net/forum?id=YiblhkVl2w,
icml,2024,conf/icml/icml2024,,An Empirical Examination of Balancing Strategy for Counterfactual Estimation on Time Series.,Qiang Huang; Chuizheng Meng; Defu Cao; Biwei Huang; Yi Chang; Yan Liu,,0,https://openreview.net/forum?id=Nxz3CDtGXp,
icml,2024,conf/icml/icml2024,,Codebook Features: Sparse and Discrete Interpretability for Neural Networks.,Alex Tamkin; Mohammad Taufeeque; Noah D. Goodman,,0,https://openreview.net/forum?id=VZ5A0LPbnc,
icml,2024,conf/icml/icml2024,,Revisit the Essence of Distilling Knowledge through Calibration.,Wen-Shu Fan; Su Lu; Xin-Chun Li; De-Chuan Zhan; Le Gan,,0,https://openreview.net/forum?id=NZgbwzaOIx,
icml,2024,conf/icml/icml2024,,Fine-grained Classes and How to Find Them.,Matej Grcic; Artyom Gadetsky; Maria Brbic,,0,https://openreview.net/forum?id=b9VfvegTEO,
icml,2024,conf/icml/icml2024,,GliDe with a CaPE: A Low-Hassle Method to Accelerate Speculative Decoding.,Cunxiao Du; Jing Jiang; Yuanchen Xu; Jiawei Wu; Sicheng Yu; Yongqi Li; Shenggui Li; Kai Xu; Liqiang Nie; Zhaopeng Tu; Yang You,,0,https://openreview.net/forum?id=mk8oRhox2l,
icml,2024,conf/icml/icml2024,,Offline Transition Modeling via Contrastive Energy Learning.,Ruifeng Chen; Chengxing Jia; Zefang Huang; Tian-Shuo Liu; Xu-Hui Liu; Yang Yu,,0,https://openreview.net/forum?id=dqpg8jdA2w,
icml,2024,conf/icml/icml2024,,Model-based Reinforcement Learning for Confounded POMDPs.,Mao Hong; Zhengling Qi; Yanxun Xu,,0,https://openreview.net/forum?id=DlR8fWgJRl,
icml,2024,conf/icml/icml2024,,Enhancing Class-Imbalanced Learning with Pre-Trained Guidance through Class-Conditional Knowledge Distillation.,Lan Li; Xin-Chun Li; Han-Jia Ye; De-Chuan Zhan,,0,https://openreview.net/forum?id=O4nXWHPl6g,
icml,2024,conf/icml/icml2024,,BiE: Bi-Exponent Block Floating-Point for Large Language Models Quantization.,Lancheng Zou; Wenqian Zhao; Shuo Yin; Chen Bai; Qi Sun; Bei Yu,,0,https://openreview.net/forum?id=DbyHDYslM7,
icml,2024,conf/icml/icml2024,,On the Unexpected Effectiveness of Reinforcement Learning for Sequential Recommendation.,Alvaro Labarca; Denis Parra; Rodrigo Toro Icarte,,0,https://openreview.net/forum?id=ie3vXkMvRY,
icml,2024,conf/icml/icml2024,,Quantum Positional Encodings for Graph Neural Networks.,Slimane Thabet; Mehdi Djellabi; Igor Olegovich Sokolov; Sachin Kasture; Louis-Paul Henry; Loïc Henriet,,0,https://openreview.net/forum?id=IW45Dr1Kxi,
icml,2024,conf/icml/icml2024,,"Diffuse, Sample, Project: Plug-And-Play Controllable Graph Generation.",Kartik Sharma; Srijan Kumar; Rakshit Trivedi,,0,https://openreview.net/forum?id=ia0Z8d1DbY,
icml,2024,conf/icml/icml2024,,Position: Cracking the Code of Cascading Disparity Towards Marginalized Communities.,Golnoosh Farnadi; Mohammad Havaei; Negar Rostamzadeh,,0,https://openreview.net/forum?id=XDz9leJ9iK,
icml,2024,conf/icml/icml2024,,"Guarantees for Nonlinear Representation Learning: Non-identical Covariates, Dependent Data, Fewer Samples.",Thomas T. C. K. Zhang; Bruce D. Lee; Ingvar M. Ziemann; George J. Pappas; Nikolai Matni,,0,https://openreview.net/forum?id=zFHaB7KESM,
icml,2024,conf/icml/icml2024,,Towards General Algorithm Discovery for Combinatorial Optimization: Learning Symbolic Branching Policy from Bipartite Graph.,Yufei Kuang; Jie Wang; Yuyan Zhou; Xijun Li; Fangzhou Zhu; Jianye Hao; Feng Wu,,0,https://openreview.net/forum?id=ULleq1Dtaw,
icml,2024,conf/icml/icml2024,,Online Learning with Bounded Recall.,Jon Schneider; Kiran Vodrahalli,,0,https://openreview.net/forum?id=4pFgOzKF76,
icml,2024,conf/icml/icml2024,,The Expressive Power of Path-Based Graph Neural Networks.,Caterina Graziani; Tamara Drucks; Fabian Jogl; Monica Bianchini; Franco Scarselli; Thomas Gärtner,,0,https://openreview.net/forum?id=io1XSRtcO8,
icml,2024,conf/icml/icml2024,,OT-CLIP: Understanding and Generalizing CLIP via Optimal Transport.,Liangliang Shi; Jack Fan; Junchi Yan,,0,https://openreview.net/forum?id=X8uQ1TslUc,
icml,2024,conf/icml/icml2024,,Lessons from Generalization Error Analysis of Federated Learning: You May Communicate Less Often!,Milad Sefidgaran; Romain Chor; Abdellatif Zaidi; Yijun Wan,,0,https://openreview.net/forum?id=ffS0aYP6mk,
icml,2024,conf/icml/icml2024,,Particle Denoising Diffusion Sampler.,Angus Phillips; Hai-Dang Dau; Michael John Hutchinson; Valentin De Bortoli; George Deligiannidis; Arnaud Doucet,,0,https://openreview.net/forum?id=vMUnnS4OWC,
icml,2024,conf/icml/icml2024,,DFD: Distilling the Feature Disparity Differently for Detectors.,Kang Liu; Yingyi Zhang; Jingyun Zhang; Jinmin Li; Jun Wang; Shaoming Wang; Chun Yuan; Rizen Guo,,0,https://openreview.net/forum?id=KI3JKFKciG,
icml,2024,conf/icml/icml2024,,Symmetric Matrix Completion with ReLU Sampling.,Huikang Liu; Peng Wang; Longxiu Huang; Qing Qu; Laura Balzano,,0,https://openreview.net/forum?id=VxI0gInNlh,
icml,2024,conf/icml/icml2024,,Prompt Sketching for Large Language Models.,Luca Beurer-Kellner; Mark Niklas Müller; Marc Fischer; Martin T. Vechev,,0,https://openreview.net/forum?id=2Yu5FWdzde,
icml,2024,conf/icml/icml2024,,FlowMM: Generating Materials with Riemannian Flow Matching.,Benjamin Kurt Miller; Ricky T. Q. Chen; Anuroop Sriram; Brandon M. Wood,,0,https://openreview.net/forum?id=W4pB7VbzZI,
icml,2024,conf/icml/icml2024,,Reinforcement Learning within Tree Search for Fast Macro Placement.,Zijie Geng; Jie Wang; Ziyan Liu; Siyuan Xu; Zhentao Tang; Mingxuan Yuan; Jianye Hao; Yongdong Zhang; Feng Wu,,0,https://openreview.net/forum?id=AJGwSx0RUV,
